id,name,artists,time_signature,tempo,valence,liveness,instrumentalness,acousticness,speechiness,mode,loudness,key,energy,danceability
0T2AYQdV9KRC8y8FC1jKq4,Eye for a Eye (Your Beef Is Mines) (feat. Nas & Raekwon The Chef),Mobb Deep,4,169.884,0.262,0.0453,0,0.00289,0.349,0,-4.936,10,0.548,0.644
4csyu5nwd3JPbQdrrubiNn,Cherry Wine,Nas,4,96.124,0.472,0.127,0,0.332,0.183,0,-3.666,1,0.843,0.7
4PZ1FyZW38n1aQDEU4YLDT,The Don,Nas,4,92.086,0.707,0.118,0,0.0026,0.228,1,-5.264,7,0.845,0.634
5h3xoQzVec6OCtzFuuafw7,Bridging the Gap,Nas,4,93.864,0.475,0.62,0,0.0325,0.427,1,-7.139,7,0.693,0.549
2rZb7Go59XDakdFCnIz9o7,I'm Gonna Be Alright,Jennifer Lopez,4,93.901,0.764,0.238,0,0.11,0.27,0,-4.499,10,0.692,0.749
7mfw2IZKo7pxLoRxr8S3ct,Hot Boyz,Missy Elliott,4,81.044,0.588,0.212,0,0.291,0.367,1,-9.507,1,0.476,0.829
0LAlDN9m1VodUMl6Ww1cm1,Oochie Wally - Remix,Nas,4,93.346,0.714,0.774,0.000842,0.0564,0.322,1,-6.955,7,0.721,0.64
0kFVGai1CnuVA2ZJqzy3TU,Grand Finale,DMX,4,100.206,0.351,0.333,0,0.0172,0.253,0,-5.203,10,0.826,0.799
4QVqhtRbJP1hVqWAU6XZbw,Head Over Heels,Allure,4,96.075,0.739,0.392,1.69e-06,0.0774,0.142,0,-7.023,10,0.639,0.83
46fk9wjYcPm0sgym2b7EEE,We Major,Kanye West,4,84.598,0.224,0.134,0,0.0113,0.125,0,-3.599,11,0.861,0.228
5iOxRssZS9ETujFtdvpvHY,Powers That Be,Rick Ross,4,85.929,0.607,0.211,0,0.0273,0.436,0,-6.248,7,0.775,0.501
4PvcavllGpo6lB8VkIgXIZ,Live at the Barbeque - 2017 Remastered Version,Main Source,4,102.074,0.39,0.389,0,0.0794,0.276,0,-4.347,6,0.909,0.767
2JXyLVhBBV8KyhO1SDiqBc,Finer Things,Jon B.,4,87.338,0.752,0.0751,1.49e-06,0.148,0.144,1,-8.438,9,0.671,0.709
3LwuRjdGHGoVrGYYBIFlpV,Thank God I Found You - Make It Last Remix Edit,Mariah Carey,4,84.141,0.353,0.37,0,0.0155,0.128,0,-5.82,4,0.765,0.698
6KIKRz9eSTXdNsGUnomdtW,Straight Outta Compton,N.W.A.,4,102.866,0.414,0.345,0,0.0495,0.155,1,-9.426,8,0.874,0.833
6NLLIPKjqFRnbCorRNTEHe,Express Yourself - Remix,N.W.A.,4,96.2,0.752,0.121,0,0.00204,0.264,0,-6.929,6,0.803,0.852
13QU1ThhwiGzPfwUFcylxr,Chin Check,N.W.A.,4,100.054,0.838,0.15,2.74e-05,0.0831,0.268,1,-5.775,2,0.775,0.906
7x9hPUtk2PNUcSwPbMWQP5,Alwayz Into Somethin',N.W.A.,4,88.413,0.817,0.206,0,0.0123,0.22,1,-4.486,4,0.882,0.676
5n8Aro6j1bEGIy7Tpo7FV7,Fuck Tha Police,N.W.A.,4,98.647,0.851,0.0529,0,0.0184,0.304,0,-8.363,8,0.751,0.865
7Fr7IW6tm3DvGIJT1T6NXO,100 Miles And Runnin',N.W.A.,4,110.243,0.549,0.268,0,0.0149,0.24,0,-5.737,6,0.931,0.725
7MMfKdXKwnnZBT8vIuCvLs,Dope Man,N.W.A.,4,176.483,0.727,0.123,0,0.00769,0.271,1,-7.922,7,0.702,0.753
09b84uwrksszAvJwM6J28L,A Bitch Iz A Bitch,N.W.A.,4,97.176,0.805,0.332,0,0.0362,0.352,1,-8.148,4,0.557,0.889
1pOIpxfrQ8AszXZdKR3aH3,Gangsta Gangsta,N.W.A.,4,98.118,0.706,0.324,1.82e-06,0.0251,0.277,0,-8.364,6,0.694,0.897
33cj3BIft6dg4Suigy8CuN,I'd Rather Fuck You,N.W.A.,4,164.063,0.627,0.108,0,0.0228,0.187,0,-6.901,11,0.775,0.459
5YGLiu7ebWcnqoghFBk3yy,Appetite For Destruction,N.W.A.,4,105.525,0.402,0.0864,1.08e-06,0.0348,0.181,1,-7.644,7,0.795,0.83
2F2P0IgNKAPXrriKkTMx7K,Real Niggaz,N.W.A.,4,106.509,0.608,0.128,1.35e-06,0.0239,0.242,0,-7.085,10,0.768,0.731
68Wj3g73FAl8Q22q9vO6Fw,If It Ain't Ruff,N.W.A.,4,100.042,0.837,0.0965,0,0.0281,0.253,0,-8.411,11,0.608,0.948
5Ll1OiHUHrq1jFgORkqizn,Automobile,N.W.A.,4,115.476,0.679,0.233,0,0.0453,0.0744,1,-7.574,9,0.444,0.827
6szfyVbU8VEEagcMyrbaAV,Panic Zone,N.W.A.,4,125.084,0.858,0.112,0.418,0.133,0.103,0,-13.631,11,0.646,0.839
3x9kxhxxkhag7vpKbrJYEq,Just Don't Bite It,N.W.A.,4,164.544,0.791,0.339,0,0.0338,0.432,1,-8.673,7,0.806,0.743
1i0kVfX5LdEdo52St39QM0,8 Ball - Remix,N.W.A.,4,180.262,0.72,0.809,0,0.0139,0.392,0,-6.906,11,0.768,0.762
3olmwmRZ967NWmnenc5SEY,"Findum, Fuckum And Flee",N.W.A.,4,172.93,0.881,0.0534,0,0.0201,0.273,1,-5.571,1,0.877,0.771
4iVcNCoAU6ka1ck5Y8emNR,A B***** Is A B*****,N.W.A.,4,97.184,0.78,0.337,0,0.034,0.306,1,-7.493,4,0.599,0.915
6a9LBz9XcjkfyDptahGIO5,Real Niggaz Don't Die,N.W.A.,4,91.611,0.576,0.221,0.000282,0.0226,0.237,1,-5.743,7,0.915,0.709
75vzHroJkJWv0AvwzWv1zU,Parental Discretion Iz Advised,N.W.A.,4,97.574,0.878,0.114,0,0.0258,0.205,0,-7.902,6,0.76,0.878
66ubrIQIY8wlHfqOdrl69i,She Swallowed It,N.W.A.,4,171.854,0.688,0.362,0,0.0285,0.368,1,-5.543,7,0.863,0.789
6gsa0PPWBjsHTqtOIPsba2,Sa Prize (Part 2),N.W.A.,4,100.195,0.651,0.404,0,0.108,0.487,1,-9.161,11,0.833,0.751
5rcfqCM5aapyVmjNL1IpHY,Live Intro (1989),N.W.A.,4,102.046,0.318,0.642,0.0337,0.352,0.395,1,-7.146,7,0.895,0.57
6OGjxGSq4BiCvflyCMufII,Bonus Beats,N.W.A.,4,192.447,0.521,0.084,0.958,9.16e-06,0.346,1,-9.655,7,0.845,0.747
0y0IhcBx3C1oEMtL4oFkBp,Niggaz 4 Life,N.W.A.,4,93.112,0.522,0.583,1.38e-06,0.0645,0.249,0,-6.161,10,0.854,0.81
2zgpatW3YnFF6MjXg46ydl,Kamurshol,N.W.A.,4,100.796,0.486,0.235,0,0.193,0.165,1,-9.766,7,0.701,0.808
